entry_a,entry_b,alignment_type,confidence,notes
laguna:2.170,lusitanus:166,equivalent,certain,
laguna:2.170,monardes:CLXVI,equivalent,certain,
laguna:2.170,wellmann:2.170,equivalent,certain,
lusitanus:166,monardes:CLXVI,equivalent,certain,
lusitanus:166,wellmann:2.170,equivalent,certain,
monardes:CLXVI,wellmann:2.170,equivalent,certain,
"barbaro:CCCCVI",beck:2.171,equivalent,certain,
"barbaro:CCCCVI",berendes:2.202,equivalent,certain,
"barbaro:CCCCVI",gunther:2.202,equivalent,certain,
"barbaro:CCCCVI",laguna:2.171,equivalent,certain,
"barbaro:CCCCVI",lusitanus:167,equivalent,certain,
"barbaro:CCCCVI",monardes:CLXVII,equivalent,certain,
"barbaro:CCCCVI",wellmann:2.171,equivalent,certain,
beck:2.171,berendes:2.202,equivalent,certain,
beck:2.171,gunther:2.202,equivalent,certain,
beck:2.171,laguna:2.171,equivalent,certain,
beck:2.171,lusitanus:167,equivalent,certain,
beck:2.171,monardes:CLXVII,equivalent,certain,
beck:2.171,wellmann:2.171,equivalent,certain,
berendes:2.202,gunther:2.202,equivalent,certain,
berendes:2.202,laguna:2.171,equivalent,certain,
berendes:2.202,lusitanus:167,equivalent,certain,
berendes:2.202,monardes:CLXVII,equivalent,certain,
berendes:2.202,wellmann:2.171,equivalent,certain,
gunther:2.202,laguna:2.171,equivalent,certain,
gunther:2.202,lusitanus:167,equivalent,certain,
gunther:2.202,monardes:CLXVII,equivalent,certain,
gunther:2.202,wellmann:2.171,equivalent,certain,
laguna:2.171,lusitanus:167,equivalent,certain,
laguna:2.171,monardes:CLXVII,equivalent,certain,
laguna:2.171,wellmann:2.171,equivalent,certain,
lusitanus:167,monardes:CLXVII,equivalent,certain,
lusitanus:167,wellmann:2.171,equivalent,certain,
monardes:CLXVII,wellmann:2.171,equivalent,certain,
"barbaro:CCCCVII",beck:2.172,equivalent,certain,
"barbaro:CCCCVII",berendes:2.203,equivalent,certain,
"barbaro:CCCCVII",gunther:2.203,equivalent,certain,
"barbaro:CCCCVII",laguna:2.172,equivalent,certain,
"barbaro:CCCCVII",lusitanus:168,equivalent,certain,
"barbaro:CCCCVII",monardes:CLXVIII,equivalent,certain,
"barbaro:CCCCVII",wellmann:2.172,equivalent,certain,
beck:2.172,berendes:2.203,equivalent,certain,
beck:2.172,gunther:2.203,equivalent,certain,
beck:2.172,laguna:2.172,equivalent,certain,
beck:2.172,lusitanus:168,equivalent,certain,
beck:2.172,monardes:CLXVIII,equivalent,certain,
beck:2.172,wellmann:2.172,equivalent,certain,
berendes:2.203,gunther:2.203,equivalent,certain,
berendes:2.203,laguna:2.172,equivalent,certain,
berendes:2.203,lusitanus:168,equivalent,certain,
berendes:2.203,monardes:CLXVIII,equivalent,certain,
berendes:2.203,wellmann:2.172,equivalent,certain,
gunther:2.203,laguna:2.172,equivalent,certain,
gunther:2.203,lusitanus:168,equivalent,certain,
gunther:2.203,monardes:CLXVIII,equivalent,certain,
gunther:2.203,wellmann:2.172,equivalent,certain,
laguna:2.172,lusitanus:168,equivalent,certain,
laguna:2.172,monardes:CLXVIII,equivalent,certain,
laguna:2.172,wellmann:2.172,equivalent,certain,
lusitanus:168,monardes:CLXVIII,equivalent,certain,
lusitanus:168,wellmann:2.172,equivalent,certain,
monardes:CLXVIII,wellmann:2.172,equivalent,certain,
"barbaro:CCCCVIII",beck:2.173,equivalent,certain,
"barbaro:CCCCVIII",berendes:2.204,equivalent,certain,
"barbaro:CCCCVIII",gunther:2.204,equivalent,certain,
"barbaro:CCCCVIII",laguna:2.173,equivalent,certain,
"barbaro:CCCCVIII",lusitanus:169,equivalent,certain,
"barbaro:CCCCVIII",monardes:CLXIX,equivalent,certain,
"barbaro:CCCCVIII",wellmann:2.173,equivalent,certain,
beck:2.173,berendes:2.204,equivalent,certain,
beck:2.173,gunther:2.204,equivalent,certain,
beck:2.173,laguna:2.173,equivalent,certain,
beck:2.173,lusitanus:169,equivalent,certain,
beck:2.173,monardes:CLXIX,equivalent,certain,
beck:2.173,wellmann:2.173,equivalent,certain,
berendes:2.204,gunther:2.204,equivalent,certain,
berendes:2.204,laguna:2.173,equivalent,certain,
berendes:2.204,lusitanus:169,equivalent,certain,
berendes:2.204,monardes:CLXIX,equivalent,certain,
berendes:2.204,wellmann:2.173,equivalent,certain,
gunther:2.204,laguna:2.173,equivalent,certain,
gunther:2.204,lusitanus:169,equivalent,certain,
gunther:2.204,monardes:CLXIX,equivalent,certain,
gunther:2.204,wellmann:2.173,equivalent,certain,
laguna:2.173,lusitanus:169,equivalent,certain,
laguna:2.173,monardes:CLXIX,equivalent,certain,
laguna:2.173,wellmann:2.173,equivalent,certain,
lusitanus:169,monardes:CLXIX,equivalent,certain,
lusitanus:169,wellmann:2.173,equivalent,certain,
monardes:CLXIX,wellmann:2.173,equivalent,certain,
"barbaro:CCCCIX",beck:2.174,equivalent,certain,
"barbaro:CCCCIX",berendes:2.205,equivalent,certain,
"barbaro:CCCCIX",gunther:2.205,equivalent,certain,
"barbaro:CCCCIX",laguna:2.174,equivalent,certain,
"barbaro:CCCCIX",lusitanus:170,equivalent,certain,
"barbaro:CCCCIX",monardes:CLXX,equivalent,certain,
"barbaro:CCCCIX",wellmann:2.174,equivalent,certain,
beck:2.174,berendes:2.205,equivalent,certain,
beck:2.174,gunther:2.205,equivalent,certain,
beck:2.174,laguna:2.174,equivalent,certain,
beck:2.174,lusitanus:170,equivalent,certain,
beck:2.174,monardes:CLXX,equivalent,certain,
beck:2.174,wellmann:2.174,equivalent,certain,
berendes:2.205,gunther:2.205,equivalent,certain,
berendes:2.205,laguna:2.174,equivalent,certain,
berendes:2.205,lusitanus:170,equivalent,certain,
berendes:2.205,monardes:CLXX,equivalent,certain,
berendes:2.205,wellmann:2.174,equivalent,certain,
gunther:2.205,laguna:2.174,equivalent,certain,
gunther:2.205,lusitanus:170,equivalent,certain,
gunther:2.205,monardes:CLXX,equivalent,certain,
gunther:2.205,wellmann:2.174,equivalent,certain,
laguna:2.174,lusitanus:170,equivalent,certain,
laguna:2.174,monardes:CLXX,equivalent,certain,
laguna:2.174,wellmann:2.174,equivalent,certain,
lusitanus:170,monardes:CLXX,equivalent,certain,
lusitanus:170,wellmann:2.174,equivalent,certain,
monardes:CLXX,wellmann:2.174,equivalent,certain,
beck:2.174,gunther:4.165,equivalent,certain,
beck:2.174,laguna:2.175,equivalent,certain,
gunther:4.165,laguna:2.175,equivalent,certain,
gunther:4.165,wellmann:2.174,equivalent,certain,
laguna:2.175,wellmann:2.174,equivalent,certain,
"barbaro:CCCCX",beck:2.175,equivalent,certain,
"barbaro:CCCCX",berendes:2.206,equivalent,certain,
"barbaro:CCCCX",gunther:2.206,equivalent,certain,
"barbaro:CCCCX",laguna:2.176,equivalent,certain,
"barbaro:CCCCX",lusitanus:171,equivalent,certain,
"barbaro:CCCCX",monardes:CLXXI,equivalent,certain,
"barbaro:CCCCX",wellmann:2.175,equivalent,certain,
beck:2.175,berendes:2.206,equivalent,certain,
beck:2.175,gunther:2.206,equivalent,certain,
beck:2.175,laguna:2.176,equivalent,certain,
beck:2.175,lusitanus:171,equivalent,certain,
beck:2.175,monardes:CLXXI,equivalent,certain,
beck:2.175,wellmann:2.175,equivalent,certain,
berendes:2.206,gunther:2.206,equivalent,certain,
berendes:2.206,laguna:2.176,equivalent,certain,
berendes:2.206,lusitanus:171,equivalent,certain,
berendes:2.206,monardes:CLXXI,equivalent,certain,
berendes:2.206,wellmann:2.175,equivalent,certain,
gunther:2.206,laguna:2.176,equivalent,certain,
gunther:2.206,lusitanus:171,equivalent,certain,
gunther:2.206,monardes:CLXXI,equivalent,certain,
gunther:2.206,wellmann:2.175,equivalent,certain,
laguna:2.176,lusitanus:171,equivalent,certain,
laguna:2.176,monardes:CLXXI,equivalent,certain,
laguna:2.176,wellmann:2.175,equivalent,certain,
lusitanus:171,monardes:CLXXI,equivalent,certain,
lusitanus:171,wellmann:2.175,equivalent,certain,
monardes:CLXXI,wellmann:2.175,equivalent,certain,
"barbaro:CCCCXI",beck:2.176,equivalent,certain,
"barbaro:CCCCXI",berendes:2.207,equivalent,certain,
"barbaro:CCCCXI",gunther:2.207,equivalent,certain,
"barbaro:CCCCXI",laguna:2.177,equivalent,certain,
"barbaro:CCCCXI",lusitanus:172,equivalent,certain,
"barbaro:CCCCXI",monardes:CLXXII,equivalent,certain,
"barbaro:CCCCXI",wellmann:2.176,equivalent,certain,
beck:2.176,berendes:2.207,equivalent,certain,
beck:2.176,gunther:2.207,equivalent,certain,
beck:2.176,laguna:2.177,equivalent,certain,
beck:2.176,lusitanus:172,equivalent,certain,
beck:2.176,monardes:CLXXII,equivalent,certain,
beck:2.176,wellmann:2.176,equivalent,certain,
berendes:2.207,gunther:2.207,equivalent,certain,
berendes:2.207,laguna:2.177,equivalent,certain,
berendes:2.207,lusitanus:172,equivalent,certain,
berendes:2.207,monardes:CLXXII,equivalent,certain,
berendes:2.207,wellmann:2.176,equivalent,certain,
gunther:2.207,laguna:2.177,equivalent,certain,
gunther:2.207,lusitanus:172,equivalent,certain,
gunther:2.207,monardes:CLXXII,equivalent,certain,
gunther:2.207,wellmann:2.176,equivalent,certain,
laguna:2.177,lusitanus:172,equivalent,certain,
laguna:2.177,monardes:CLXXII,equivalent,certain,
laguna:2.177,wellmann:2.176,equivalent,certain,
lusitanus:172,monardes:CLXXII,equivalent,certain,
lusitanus:172,wellmann:2.176,equivalent,certain,
monardes:CLXXII,wellmann:2.176,equivalent,certain,
"barbaro:CCCCXII",beck:2.176,equivalent,certain,
"barbaro:CCCCXII",berendes:2.208,equivalent,certain,
"barbaro:CCCCXII",gunther:2.208,equivalent,certain,
"barbaro:CCCCXII",laguna:2.178a,equivalent,certain,
"barbaro:CCCCXII",lusitanus:173,equivalent,certain,
"barbaro:CCCCXII",monardes:CLXXIII,equivalent,certain,
"barbaro:CCCCXII",wellmann:2.176,equivalent,certain,
beck:2.176,berendes:2.208,equivalent,certain,
beck:2.176,gunther:2.208,equivalent,certain,
beck:2.176,laguna:2.178a,equivalent,certain,
beck:2.176,lusitanus:173,equivalent,certain,
beck:2.176,monardes:CLXXIII,equivalent,certain,
berendes:2.208,gunther:2.208,equivalent,certain,
berendes:2.208,laguna:2.178a,equivalent,certain,
berendes:2.208,lusitanus:173,equivalent,certain,
berendes:2.208,monardes:CLXXIII,equivalent,certain,
berendes:2.208,wellmann:2.176,equivalent,certain,
gunther:2.208,laguna:2.178a,equivalent,certain,
gunther:2.208,lusitanus:173,equivalent,certain,
gunther:2.208,monardes:CLXXIII,equivalent,certain,
gunther:2.208,wellmann:2.176,equivalent,certain,
laguna:2.178a,lusitanus:173,equivalent,certain,
laguna:2.178a,monardes:CLXXIII,equivalent,certain,
laguna:2.178a,wellmann:2.176,equivalent,certain,
lusitanus:173,monardes:CLXXIII,equivalent,certain,
lusitanus:173,wellmann:2.176,equivalent,certain,
monardes:CLXXIII,wellmann:2.176,equivalent,certain,
"barbaro:CCCCXIII",beck:2.177,equivalent,certain,
"barbaro:CCCCXIII",berendes:2.209,equivalent,certain,
"barbaro:CCCCXIII",gunther:2.208,equivalent,certain,
"barbaro:CCCCXIII",lusitanus:174,equivalent,certain,
"barbaro:CCCCXIII",monardes:CLXXIIII,equivalent,certain,
"barbaro:CCCCXIII",wellmann:2.177,equivalent,certain,
beck:2.177,berendes:2.209,equivalent,certain,
beck:2.177,gunther:2.208,equivalent,certain,
beck:2.177,lusitanus:174,equivalent,certain,
beck:2.177,monardes:CLXXIIII,equivalent,certain,
beck:2.177,wellmann:2.177,equivalent,certain,
berendes:2.209,gunther:2.208,equivalent,certain,
berendes:2.209,lusitanus:174,equivalent,certain,
berendes:2.209,monardes:CLXXIIII,equivalent,certain,
berendes:2.209,wellmann:2.177,equivalent,certain,
gunther:2.208,lusitanus:174,equivalent,certain,
gunther:2.208,monardes:CLXXIIII,equivalent,certain,
gunther:2.208,wellmann:2.177,equivalent,certain,
lusitanus:174,monardes:CLXXIIII,equivalent,certain,
lusitanus:174,wellmann:2.177,equivalent,certain,
monardes:CLXXIIII,wellmann:2.177,equivalent,certain,
"barbaro:CCCCXIIII",beck:2.178,equivalent,certain,
"barbaro:CCCCXIIII",berendes:2.210,equivalent,certain,
"barbaro:CCCCXIIII",gunther:2.210,equivalent,certain,
"barbaro:CCCCXIIII",laguna:2.179,equivalent,certain,
"barbaro:CCCCXIIII",lusitanus:176,equivalent,certain,
"barbaro:CCCCXIIII",monardes:CLXXV,equivalent,certain,
"barbaro:CCCCXIIII",wellmann:2.178,equivalent,certain,
beck:2.178,berendes:2.210,equivalent,certain,
beck:2.178,gunther:2.210,equivalent,certain,
beck:2.178,laguna:2.179,equivalent,certain,
beck:2.178,lusitanus:176,equivalent,certain,
beck:2.178,monardes:CLXXV,equivalent,certain,
beck:2.178,wellmann:2.178,equivalent,certain,
berendes:2.210,gunther:2.210,equivalent,certain,
berendes:2.210,laguna:2.179,equivalent,certain,
berendes:2.210,lusitanus:176,equivalent,certain,
berendes:2.210,monardes:CLXXV,equivalent,certain,
berendes:2.210,wellmann:2.178,equivalent,certain,
gunther:2.210,laguna:2.179,equivalent,certain,
gunther:2.210,lusitanus:176,equivalent,certain,
gunther:2.210,monardes:CLXXV,equivalent,certain,
gunther:2.210,wellmann:2.178,equivalent,certain,
laguna:2.179,lusitanus:176,equivalent,certain,
laguna:2.179,monardes:CLXXV,equivalent,certain,
laguna:2.179,wellmann:2.178,equivalent,certain,
lusitanus:176,monardes:CLXXV,equivalent,certain,
lusitanus:176,wellmann:2.178,equivalent,certain,
monardes:CLXXV,wellmann:2.178,equivalent,certain,
"barbaro:CCCCXVI",beck:2.179,equivalent,certain,
"barbaro:CCCCXVI",berendes:2.211,equivalent,certain,
"barbaro:CCCCXVI",gunther:2.211,equivalent,certain,
"barbaro:CCCCXVI",laguna:2.180,equivalent,certain,
"barbaro:CCCCXVI",lusitanus:177,equivalent,certain,
"barbaro:CCCCXVI",monardes:CLXXVI,equivalent,certain,
"barbaro:CCCCXVI",wellmann:2.178,equivalent,certain,
beck:2.179,berendes:2.211,equivalent,certain,
beck:2.179,gunther:2.211,equivalent,certain,
beck:2.179,laguna:2.180,equivalent,certain,
beck:2.179,lusitanus:177,equivalent,certain,
beck:2.179,monardes:CLXXVI,equivalent,certain,
beck:2.179,wellmann:2.178,equivalent,certain,
berendes:2.211,gunther:2.211,equivalent,certain,
berendes:2.211,laguna:2.180,equivalent,certain,
berendes:2.211,lusitanus:177,equivalent,certain,
berendes:2.211,monardes:CLXXVI,equivalent,certain,
berendes:2.211,wellmann:2.178,equivalent,certain,
gunther:2.211,laguna:2.180,equivalent,certain,
gunther:2.211,lusitanus:177,equivalent,certain,
gunther:2.211,monardes:CLXXVI,equivalent,certain,
gunther:2.211,wellmann:2.178,equivalent,certain,
laguna:2.180,lusitanus:177,equivalent,certain,
laguna:2.180,monardes:CLXXVI,equivalent,certain,
laguna:2.180,wellmann:2.178,equivalent,certain,
lusitanus:177,monardes:CLXXVI,equivalent,certain,
lusitanus:177,wellmann:2.178,equivalent,certain,
monardes:CLXXVI,wellmann:2.178,equivalent,certain,
"barbaro:CCCCXVII",beck:2.180,equivalent,certain,
"barbaro:CCCCXVII",berendes:2.212,equivalent,certain,
"barbaro:CCCCXVII",gunther:2.212,equivalent,certain,
"barbaro:CCCCXVII",laguna:2.181,equivalent,certain,
"barbaro:CCCCXVII",lusitanus:178,equivalent,certain,
"barbaro:CCCCXVII",monardes:CLXXVII,equivalent,certain,
"barbaro:CCCCXVII",wellmann:2.179,equivalent,certain,
beck:2.180,berendes:2.212,equivalent,certain,
beck:2.180,gunther:2.212,equivalent,certain,
beck:2.180,laguna:2.181,equivalent,certain,
beck:2.180,lusitanus:178,equivalent,certain,
beck:2.180,monardes:CLXXVII,equivalent,certain,
beck:2.180,wellmann:2.179,equivalent,certain,
berendes:2.212,gunther:2.212,equivalent,certain,
berendes:2.212,laguna:2.181,equivalent,certain,
berendes:2.212,lusitanus:178,equivalent,certain,
berendes:2.212,monardes:CLXXVII,equivalent,certain,
berendes:2.212,wellmann:2.179,equivalent,certain,
gunther:2.212,laguna:2.181,equivalent,certain,
gunther:2.212,lusitanus:178,equivalent,certain,
gunther:2.212,monardes:CLXXVII,equivalent,certain,
gunther:2.212,wellmann:2.179,equivalent,certain,
laguna:2.181,lusitanus:178,equivalent,certain,
laguna:2.181,monardes:CLXXVII,equivalent,certain,
laguna:2.181,wellmann:2.179,equivalent,certain,
lusitanus:178,monardes:CLXXVII,equivalent,certain,
lusitanus:178,wellmann:2.179,equivalent,certain,
monardes:CLXXVII,wellmann:2.179,equivalent,certain,
"barbaro:CCCCXVIII",beck:2.182,equivalent,certain,
"barbaro:CCCCXVIII",berendes:2.213,equivalent,certain,
"barbaro:CCCCXVIII",laguna:2.182,equivalent,certain,
"barbaro:CCCCXVIII",lusitanus:179,equivalent,certain,
"barbaro:CCCCXVIII",monardes:CLXXVIII,equivalent,certain,
"barbaro:CCCCXVIII",wellmann:2.181,equivalent,certain,
beck:2.182,berendes:2.213,equivalent,certain,
beck:2.182,laguna:2.182,equivalent,certain,
beck:2.182,lusitanus:179,equivalent,certain,
beck:2.182,monardes:CLXXVIII,equivalent,certain,
beck:2.182,wellmann:2.181,equivalent,certain,
berendes:2.213,laguna:2.182,equivalent,certain,
berendes:2.213,lusitanus:179,equivalent,certain,
berendes:2.213,monardes:CLXXVIII,equivalent,certain,
berendes:2.213,wellmann:2.181,equivalent,certain,
laguna:2.182,lusitanus:179,equivalent,certain,
laguna:2.182,monardes:CLXXVIII,equivalent,certain,
laguna:2.182,wellmann:2.181,equivalent,certain,
lusitanus:179,monardes:CLXXVIII,equivalent,certain,
lusitanus:179,wellmann:2.181,equivalent,certain,
monardes:CLXXVIII,wellmann:2.181,equivalent,certain,
"barbaro:CCCCXIX",beck:2.183,equivalent,certain,
"barbaro:CCCCXIX",berendes:2.214,equivalent,certain,
"barbaro:CCCCXIX",gunther:2.214,equivalent,certain,
"barbaro:CCCCXIX",lusitanus:180,equivalent,certain,
"barbaro:CCCCXIX",monardes:CLXXIX,equivalent,certain,
"barbaro:CCCCXIX",wellmann:2.182,equivalent,certain,
beck:2.183,berendes:2.214,equivalent,certain,
beck:2.183,gunther:2.214,equivalent,certain,
beck:2.183,lusitanus:180,equivalent,certain,
beck:2.183,monardes:CLXXIX,equivalent,certain,
beck:2.183,wellmann:2.182,equivalent,certain,
berendes:2.214,gunther:2.214,equivalent,certain,
berendes:2.214,lusitanus:180,equivalent,certain,
berendes:2.214,monardes:CLXXIX,equivalent,certain,
berendes:2.214,wellmann:2.182,equivalent,certain,
gunther:2.214,lusitanus:180,equivalent,certain,
gunther:2.214,monardes:CLXXIX,equivalent,certain,
gunther:2.214,wellmann:2.182,equivalent,certain,
lusitanus:180,monardes:CLXXIX,equivalent,certain,
lusitanus:180,wellmann:2.182,equivalent,certain,
monardes:CLXXIX,wellmann:2.182,equivalent,certain,
beck:2.184,berendes:2.215,equivalent,certain,
beck:2.184,gunther:2.215,equivalent,certain,
beck:2.184,laguna:2.184,equivalent,certain,
beck:2.184,wellmann:2.183,equivalent,certain,
berendes:2.215,gunther:2.215,equivalent,certain,
berendes:2.215,laguna:2.184,equivalent,certain,
berendes:2.215,wellmann:2.183,equivalent,certain,
gunther:2.215,laguna:2.184,equivalent,certain,
gunther:2.215,wellmann:2.183,equivalent,certain,
laguna:2.184,wellmann:2.183,equivalent,certain,
"barbaro:CCCCXX",beck:2.185,equivalent,certain,
"barbaro:CCCCXX",berendes:2.216,equivalent,certain,
"barbaro:CCCCXX",gunther:2.216,equivalent,certain,
"barbaro:CCCCXX",laguna:2.185,equivalent,certain,
"barbaro:CCCCXX",lusitanus:181,equivalent,certain,
"barbaro:CCCCXX",monardes:CLXXX,equivalent,certain,
"barbaro:CCCCXX",wellmann:2.184,equivalent,certain,
beck:2.185,berendes:2.216,equivalent,certain,
beck:2.185,gunther:2.216,equivalent,certain,
beck:2.185,laguna:2.185,equivalent,certain,
beck:2.185,lusitanus:181,equivalent,certain,
beck:2.185,monardes:CLXXX,equivalent,certain,
